manufacturer,model,search_code,start_year,end_year,variant,code,image_path
SMART,FORFOUR,FORFOUR,2004,2015,,, 
SMART,FORFOUR,FORFOUR,2015,,,, 
SMART,FORFOUR EQ,FORFOUREQ,2020,,,, 
SMART,FORTWO,FORTWO,2007,2012,,, 
SMART,FORTWO,FORTWO,2012,2014,,, 
SMART,FORTWO,FORTWO,2014,,,, 
SMART,FORTWO,FORTWO,2014,2023,,, 
SMART,FORTWO,FORTWO,1998,2007,,, 
SMART,FORTWO ROASTER,FORTWORORASTER,2003,2007,,, 
