manufacturer,model,search_code,start_year,end_year,variant,code,image_path
ISUZU,GIGA,GIGA,2010,,,, 
ISUZU,NPR,NPR,2004,2007,,, 
ISUZU,NPR,NPR,2007,,,, 
ISUZU,P/U,PU,1988,1993,,, 
ISUZU,P/U,PU,1993,1996,,, 
ISUZU,P/U,PU,1997,2002,,, 
ISUZU,P/U D-MAX,PUDMAX,2002,2007,,, 
ISUZU,P/U D-MAX,PUDMAX,2007,2013,,, 
ISUZU,P/U D-MAX,PUDMAX,2012,2016,,, 
ISUZU,P/U D-MAX,PUDMAX,2016,,,, 
ISUZU,P/U D-MAX,PUDMAX,2020,,,, 
ISUZU,P/U KB26/41,PUKB2641,1983,1987,,,
